SCHL,gmajor,_FREQ_,radj_wagp,pct,pct_gmajor,source,target
Bachelors,Arts,171,64000,0.0408496519,0.0039953968,Major: Drama and theater arts,Occ: Computer and mathematical
Bachelors,Arts,62,41000,0.0149076626,0.0014580792,Major: Drama and theater arts,Occ: Construction and extraction
Bachelors,Arts,357,41000,0.0765979961,0.0074918482,Major: Drama and theater arts,"Occ: Education, training, and library"
Bachelors,Arts,210,28000,0.0629400776,0.0061560032,Major: Drama and theater arts,Occ: Food preparation and serving related
Bachelors,Arts,75,50000,0.0171545894,0.0016778452,Major: Drama and theater arts,Occ: Healthcare practitioners and technical
Bachelors,Arts,825,55000,0.1909713604,0.0186784057,Major: Drama and theater arts,Occ: Management
Bachelors,Arts,674,39000,0.158863386,0.0155380093,Major: Drama and theater arts,Occ: Office and administrative support
Bachelors,Arts,161,33000,0.0398328739,0.0038959485,Major: Drama and theater arts,Occ: Personal care and service
Bachelors,Arts,62,33000,0.0147617866,0.0014438115,Major: Drama and theater arts,Occ: Production
Bachelors,Arts,439,44000,0.1001319416,0.0097936414,Major: Drama and theater arts,Occ: Sales and related
Bachelors,Arts,58,45000,0.0149316124,0.0014604217,Major: Drama and theater arts,Occ: Transportation and material moving
Bachelors,Education,113,53000,0.030482514,0.001392901,Major: Early childhood education,Occ: Business and financial operations
Bachelors,Education,123,38000,0.031465408,0.0014378144,Major: Early childhood education,Occ: Community and social service
Bachelors,Education,2479,39000,0.624905614,0.028555114,Major: Early childhood education,"Occ: Education, training, and library"
Bachelors,Education,72,46000,0.0191485168,0.0008749931,Major: Early childhood education,Occ: Healthcare practitioners and technical
Bachelors,Education,334,47000,0.0903213091,0.0041272397,Major: Early childhood education,Occ: Management
Bachelors,Education,273,36000,0.0737759258,0.0033711971,Major: Early childhood education,Occ: Office and administrative support
Bachelors,Education,131,31000,0.0376084959,0.0017185233,Major: Early childhood education,Occ: Personal care and service
Bachelors,Education,137,41000,0.0363363648,0.0016603932,Major: Early childhood education,Occ: Sales and related
Bachelors,Biology and life sciences,122,66000,0.0840908623,0.0032919094,Major: Ecology,Occ: Business and financial operations
Bachelors,Biology and life sciences,52,77000,0.0338709788,0.001325949,Major: Ecology,Occ: Computer and mathematical
Bachelors,Biology and life sciences,125,39000,0.0724003321,0.0028342596,Major: Ecology,"Occ: Education, training, and library"
Bachelors,Biology and life sciences,85,55000,0.0581027587,0.0022745517,Major: Ecology,Occ: Healthcare practitioners and technical
